timestamp,accel_x,accel_y,accel_z,ang_vel_x,ang_vel_y,ang_vel_z
4304.879761752,-10.80848217010498,-0.0007782136090099812,9.541447639465332,-1.3765152289124671e-05,0.015349969267845154,1.7369831766700372e-05
4304.929761753,-10.8854341506958,-0.8561413288116455,9.747306823730469,0.0011845702538266778,0.026880916208028793,-0.05199827998876572
4304.979761753,-24.048927307128906,-0.34593361616134644,9.155597686767578,0.00021415314404293895,0.03523547202348709,-0.03565984219312668
4305.029761754,-26.281530380249023,0.36820733547210693,9.603561401367188,-0.0006785322912037373,0.03406340628862381,-0.022878671064972878
4305.079761755,-15.871827125549316,0.2559533715248108,10.46329116821289,-0.0016610443126410246,-0.008470446802675724,-0.00540625024586916
4305.129761756,2.098900556564331,0.07557091861963272,10.790658950805664,-0.00040525238728150725,-0.025615926831960678,-0.0005784505046904087
4305.179761756,3.0779147148132324,-0.02205759286880493,10.06161880493164,0.00018865018500946462,-0.029021022841334343,0.0006919208681210876
4305.229761757,3.192140579223633,-0.02163955569267273,9.762025833129883,0.00036030495539307594,-0.024660663679242134,-0.00015373769565485418
4305.279761758,3.5811564922332764,0.34203585982322693,9.69096565246582,0.0015094195259734988,-0.02113337814807892,0.00797341950237751
4305.329761759,4.0606842041015625,0.26829713582992554,9.691217422485352,0.0005895823705941439,-0.016962619498372078,0.009810180403292179
4305.379761759,4.92903470993042,0.1295102834701538,9.718637466430664,0.0003125919320154935,-0.014694458805024624,0.010907875373959541
4305.42976176,5.355556964874268,0.10144250094890594,9.7282133102417,0.00016913420404307544,-0.012155655771493912,0.011800122447311878
4305.479761761,5.930939197540283,0.1014186441898346,9.738377571105957,0.0001609195751370862,-0.009881824254989624,0.012624658644199371
4305.529761762,5.705592632293701,-0.11784221231937408,9.716954231262207,-0.0006187385297380388,-0.007071600295603275,0.008498038165271282
4305.579761762,5.3782057762146,-0.07765915244817734,9.724849700927734,-0.00012339555541984737,-0.004835054278373718,0.00800560787320137
4305.629761763,5.319855213165283,0.022292302921414375,9.744244575500488,9.971551480703056e-05,-0.003276473144069314,0.008277328684926033
4305.679761764,5.241122722625732,0.050656307488679886,9.761140823364258,0.00016750658687669784,-0.002245682757347822,0.008673173375427723
4305.729761765,5.192046165466309,0.06192800775170326,9.774369239807129,0.0001825278886826709,-0.0015829983167350292,0.009094164706766605
4305.779761765,5.2332868576049805,-0.19122560322284698,9.872262954711914,-0.0008428014698438346,-0.001285104313865304,0.003105084877461195
4305.829761766,3.761544942855835,-0.16644905507564545,9.63988971710205,-0.0001723559107631445,0.00786663219332695,0.0017250055680051446
4305.879761767,-0.14285121858119965,-0.04683221876621246,9.588394165039062,6.509717786684632e-05,0.007701595313847065,0.0015273457393050194
4305.929761768,-0.26660916209220886,-0.010958273895084858,9.805373191833496,7.759156869724393e-05,0.0085607236251235,0.001328570768237114
4305.979761768,1.3513824939727783,0.0004471875727176666,9.9257230758667,0.00011691510007949546,0.0015644771046936512,0.0013155448250472546
4306.029761769,1.920596718788147,-0.05950535833835602,9.891081809997559,-0.00019723268633242697,0.0016835106071084738,-0.00044961340609006584
4306.07976177,2.8707501888275146,-0.07014814764261246,9.866972923278809,-7.132365135475993e-05,0.0007886891253292561,-0.001135736471042037
4306.129761771,-0.041351620107889175,-0.035382404923439026,9.68574333190918,4.272543083061464e-05,0.005438358522951603,-0.001397341606207192
4306.179761771,0.3170868158340454,-0.0204817745834589,9.825399398803711,2.1323985492927022e-05,0.0006561601185239851,-0.0015921518206596375
4306.229761772,9.945467948913574,-0.021070260554552078,10.360905647277832,3.967608790844679e-06,-0.020343082025647163,-0.0018001693533733487
4306.279761773,13.404898643493652,0.03027934953570366,9.92541217803955,0.00022789232025388628,-0.018527718260884285,-0.0006211535655893385
4306.329761774,9.889593124389648,0.03730577230453491,9.528167724609375,0.00010356144775869325,-0.006599532440304756,-0.00025894740247167647
4306.379761774,4.688848495483398,0.015092038549482822,9.413412094116211,4.061772415298037e-05,0.003742532106116414,-8.029906894080341e-05
4306.429761775,2.2660586833953857,0.005103432107716799,9.616474151611328,1.7267993825953454e-05,0.008702611550688744,-3.410238059586845e-05
4306.479761776,1.9926122426986694,0.0026845205575227737,9.780107498168945,8.11144127510488e-06,0.007201659493148327,-3.6063722745893756e-06
4306.529761777,1.0985159873962402,0.03520701825618744,9.796061515808105,0.00015461600560229272,0.009531962685286999,0.00089448963990435
4306.579761777,-0.38620418310165405,0.04438641294836998,9.774540901184082,9.513528493698686e-05,0.00941008236259222,0.0013868146343156695
4306.629761778,-2.4318435192108154,0.02582676336169243,9.752278327941895,1.4350294804899022e-05,0.01290987804532051,0.0015048383502289653
4306.679761779,-3.2172393798828125,0.018671391531825066,9.823331832885742,2.315107485628687e-05,0.00967692956328392,0.0016543862875550985
4306.72976178,-4.292572975158691,0.013188201934099197,9.816067695617676,-1.7199225112563e-05,0.011734669096767902,0.0015836640959605575
4306.77976178,-4.3869829177856445,0.015443727374076843,9.865966796875,3.118937456747517e-05,0.00627557560801506,0.0017505380092188716
4306.829761781,-4.280257225036621,0.014721985906362534,9.874080657958984,-1.660598354646936e-05,0.007214403711259365,0.0016775039257481694
4306.879761782,-3.812425374984741,0.01396120898425579,9.872089385986328,4.22607445216272e-06,0.0051915692165493965,0.001730309915728867
4306.929761782,-10.579010963439941,0.011773809790611267,9.471549987792969,-1.154243727796711e-05,0.015064369887113571,0.002424699952825904
4306.979761783,-11.425835609436035,-0.8137049078941345,9.755315780639648,0.0011888615554198623,0.021295348182320595,-0.06274796277284622
4307.029761784,-22.116662979125977,-0.7242079377174377,9.213732719421387,0.00033687480026856065,0.033475667238235474,-0.04367198050022125
4307.079761785,-26.19072914123535,0.4232834577560425,9.545465469360352,-0.0007730437209829688,0.033862266689538956,-0.029396066442131996
4307.129761785,-16.95172119140625,0.29777032136917114,10.381723403930664,-0.002087945118546486,-0.005134750157594681,-0.007958482950925827
4307.179761786,-0.4730266332626343,0.09134108573198318,10.699545860290527,-0.000597796868532896,-0.020422281697392464,-0.0019236375810578465
4307.229761787,-0.5768828988075256,-0.0306423120200634,10.001688957214355,0.00018812334747053683,-0.022621581330895424,-0.0006091172690503299
4307.279761788,-1.085969090461731,-0.019997473806142807,9.732681274414062,0.00042425503488630056,-0.018003303557634354,-0.0003140046028420329
4307.329761788,-1.2505536079406738,0.3471642732620239,9.682819366455078,0.0015559438616037369,-0.01470641978085041,0.007846314460039139
4307.379761789,-1.2337255477905273,0.2280885875225067,9.693205833435059,0.00043494036071933806,-0.010848607867956161,0.00864874292165041
4307.42976179,-0.4777117073535919,0.07197067886590958,9.752839088439941,0.00019556940242182463,-0.010412422940135002,0.009061909280717373
4307.479761791,0.5071990489959717,0.0371195450425148,9.785036087036133,-3.0352224712260067e-05,-0.009239677339792252,0.00905108917504549
4307.529761791,1.761952519416809,0.04716433584690094,9.813986778259277,0.00012598602916114032,-0.010152370668947697,0.009731600992381573
4307.579761792,2.686659097671509,0.05367965251207352,9.803199768066406,3.5390006814850494e-05,-0.009213102981448174,0.010129203088581562
4307.629761793,3.6219961643218994,-0.1052519679069519,9.806234359741211,-0.0004070359282195568,-0.00962628610432148,0.006984366104006767
4307.679761794,4.296112060546875,-0.05590430647134781,9.787660598754883,-4.770905070472509e-05,-0.008382773958146572,0.006831147242337465
4307.729761794,4.9598798751831055,0.029249796643853188,9.788480758666992,0.00018314726185053587,-0.008233699016273022,0.00740777375176549
4307.779761795,5.4134907722473145,0.053249575197696686,9.778170585632324,0.00020284498168621212,-0.007226825226098299,0.007979079149663448
4307.829761796,5.946842193603516,0.065372034907341,9.779373168945312,0.00021855879458598793,-0.006346848327666521,0.008567512966692448
4307.879761797,5.739864349365234,-0.15838146209716797,9.748326301574707,-0.0005950494087301195,-0.004448571242392063,0.003955683670938015
4307.929761797,5.451419353485107,-0.11441655457019806,9.74585247039795,-0.00010606374416965991,-0.0028564627282321453,0.003182745072990656
4307.979761798,5.292285919189453,-0.014725718647241592,9.759453773498535,0.00010160946112591773,-0.0017822441877797246,0.003185704816132784
4308.029761799,5.212920188903809,0.014637159183621407,9.773344993591309,0.0001532390306238085,-0.001124579575844109,0.003315733512863517
4308.0797618,5.2133684158325195,0.02155882678925991,9.783272743225098,0.00015323211846407503,-0.0007469394477084279,0.00347277894616127
4308.1297618,5.214033126831055,-0.044830840080976486,9.877312660217285,-0.00013750091602560133,-0.0006265387637540698,0.0018992886180058122
4308.179761801,3.6919872760772705,-0.03688420355319977,9.643743515014648,-8.939990948420018e-06,0.008394106291234493,0.001506267930381
4308.229761802,-0.23252874612808228,-0.008148953318595886,9.594970703125,7.022485806373879e-05,0.008022788912057877,0.001494497642852366
4308.279761803,-0.2363920956850052,0.0013468458782881498,9.810181617736816,4.209457983961329e-05,0.008804917335510254,0.0013845025096088648
4308.329761803,1.2815135717391968,0.007108462043106556,9.928442001342773,7.840821490390226e-05,0.0017070744652301073,0.0014538466930389404
4308.379761804,1.9106088876724243,0.007419702596962452,9.89233112335205,3.4091233828803524e-05,0.0018142058979719877,0.0014025975251570344
4308.429761805,2.8407094478607178,0.008920437656342983,9.868719100952148,5.47044983250089e-05,0.0008358011255040765,0.00148174655623734
4308.479761806,-0.011383870616555214,0.00831913948059082,9.686967849731445,1.0251200365019031e-05,0.00547034852206707,0.0014284654753282666
4308.529761806,0.2870549261569977,0.00972933042794466,9.825967788696289,4.431337583810091e-05,0.0007017296156845987,0.0015023889718577266
4308.579761807,9.855289459228516,0.005545160733163357,10.35390567779541,1.2839444025303237e-05,-0.019543036818504333,0.0014577779220417142
4308.629761808,12.323617935180664,0.007487710099667311,9.874654769897461,3.9116464904509485e-05,-0.015663795173168182,0.0014505399158224463
4308.679761809,6.184996604919434,0.008593449369072914,9.406889915466309,1.1021332284144592e-05,6.6927052102983e-05,0.0014243405312299728
4308.729761809,3.254147529602051,0.009124605916440487,9.563925743103027,3.1667223083786666e-05,0.003560801036655903,0.0014623384922742844
4308.77976181,1.8813458681106567,-0.03153088688850403,9.690650939941406,-0.00017700767784845084,0.008603781461715698,0.00034476330620236695
4308.829761811,0.16687919199466705,-0.042122405022382736,9.724257469177246,-9.074909030459821e-05,0.009537729434669018,-0.00018412918143440038
4308.879761812,-2.048928737640381,-0.02226528897881508,9.734678268432617,-2.153420791728422e-05,0.01341676153242588,-0.0004143390688113868
4308.929761812,-2.8145134449005127,-0.01138339564204216,9.822744369506836,-1.2275763765501324e-05,0.010039864107966423,-0.0005543816951103508
4308.979761813,-3.8700478076934814,-0.007720521185547113,9.818807601928711,8.387494744965807e-06,0.01212767418473959,-0.000596888130530715
4309.029761814,-3.9745702743530273,0.007697109133005142,9.87191390991211,5.797528137918562e-05,0.006256952881813049,-0.0003024259058292955
4309.079761815,-4.068167209625244,0.010184608399868011,9.861795425415039,2.6150737539865077e-05,0.008146382868289948,-0.00017862842651084065
4309.129761815,-5.132198333740234,0.004643523134291172,9.770246505737305,1.2084910849807784e-05,0.013182076625525951,-0.00011652726243482903
4309.179761816,-9.978569030761719,0.0007959678769111633,9.635732650756836,1.8982755136676133e-06,0.012625760398805141,-9.315121860709041e-05
4309.229761817,-18.710920333862305,0.0014054812490940094,9.24290943145752,-2.6966154109686613e-07,0.033641066402196884,-8.548201731173322e-05
4309.279761818,-26.07901954650879,0.011502161622047424,9.435845375061035,3.6597739381249994e-05,0.03670953959226608,0.00017786397074814886
4309.329761818,-26.317476272583008,0.006964381784200668,9.732834815979004,-1.3734153981204145e-05,0.031997986137866974,0.00017679110169410706
4309.379761819,-26.09184455871582,-0.005015496164560318,9.804119110107422,-5.667755249305628e-05,0.0245840921998024,1.0435357580718119e-05
4309.42976182,-15.628110885620117,-0.006303056143224239,10.455254554748535,-1.7323116480838507e-05,-0.01260780543088913,4.845402600039961e-06
4309.47976182,-1.686173915863037,-0.002987191081047058,10.59268569946289,3.293276677140966e-06,-0.02822844684123993,8.765219718043227e-06
4309.529761821,1.9643383026123047,-0.002370055764913559,10.120182991027832,8.905466529540718e-06,-0.03673599660396576,-0.00011571081995498389
4309.579761822,3.3818447589874268,-0.08399277925491333,9.759270668029785,4.860236731474288e-05,-0.026533247902989388,-0.0004496091860346496
4309.629761823,2.2647347450256348,-0.03812301903963089,9.637545585632324,0.0003594148438423872,-0.02545713447034359,-0.01061857771128416
4309.679761823,2.8041484355926514,0.225153848528862,9.638386726379395,-0.00010246082092635334,-0.018887285143136978,0.005844693165272474
4309.729761824,2.0116348266601562,-0.2832203805446625,9.634642601013184,-1.6710993804736063e-05,-0.012701860629022121,0.009862013161182404
4309.779761825,3.496988534927368,0.16943581402301788,9.753267288208008,-0.0001676377432886511,-0.010125022381544113,-0.011259602382779121
4309.829761826,3.461808204650879,0.22306585311889648,9.731780052185059,0.00017636248958297074,-0.00799144059419632,0.0016771139344200492
4309.879761826,3.065612316131592,-0.17012569308280945,9.722737312316895,-0.00012339313980191946,-0.006403307896107435,0.008181245066225529
4309.929761827,3.7384231090545654,-0.05882622301578522,9.771726608276367,2.6406058168504387e-05,-0.005059868097305298,0.0013085954124107957
4309.979761828,3.110121250152588,0.04633573070168495,9.741838455200195,7.481686043320224e-05,-0.0036044069565832615,0.004640575032681227
4310.029761829,2.54083251953125,0.026097146794199944,9.737407684326172,-8.11007630545646e-05,-0.0005053632776252925,0.0005162646993994713
4310.079761829,2.781575918197632,-0.04740068316459656,9.800874710083008,-1.7208409190061502e-05,-0.0018324896227568388,0.00045831137686036527
4310.12976183,3.3424458503723145,-0.012581344693899155,9.82187271118164,-6.954605396458646e-06,-0.0018516776617616415,-0.003134987084195018
4310.179761831,4.354128360748291,-0.0816173255443573,9.846536636352539,-7.982545503182337e-05,-0.0036206156946718693,-0.008338740095496178
4310.229761832,4.335336685180664,0.08452358096837997,9.795923233032227,-1.2591082850121893e-05,-0.00241628079675138,-0.0013099504867568612
4310.279761832,4.626934051513672,-0.017081312835216522,9.803520202636719,-1.2999145837966353e-05,-0.003322056494653225,-0.003310713218525052
4310.329761833,4.93831205368042,0.027548659592866898,9.79804515838623,1.689725468168035e-05,-0.0026917816139757633,0.0004039649502374232
4310.379761834,5.309851169586182,-0.006849981844425201,9.802794456481934,9.06968125491403e-06,-0.0032559034880250692,5.2587914979085326e-05
4310.429761835,5.69143009185791,-0.0022357311099767685,9.803061485290527,4.4924590838490985e-06,-0.003297874704003334,1.7584005036042072e-05
4310.479761835,5.962861061096191,0.046641454100608826,9.791400909423828,0.00016042296192608774,-0.0027045307215303183,0.0010927369585260749
4310.529761836,5.6337785720825195,0.03685910627245903,9.763876914978027,5.725479422835633e-05,-0.0015349069144576788,0.0013479057233780622
4310.579761837,5.354289531707764,0.017170200124382973,9.766873359680176,1.553727634018287e-05,-0.0006853716331534088,0.0014603162417188287
4310.629761838,5.234507083892822,0.013157935813069344,9.778556823730469,3.330950676172506e-06,-0.00021645113884005696,0.001548030530102551
4310.679761838,5.214570999145508,0.012490599416196346,9.787882804870605,3.839536930172471e-06,-9.871708243736066e-06,0.001629941980354488
4310.729761839,5.204590320587158,-0.018887899816036224,9.793853759765625,-0.0001068511774064973,4.1290004446636885e-05,0.0009712878963910043
4310.77976184,5.20480489730835,-0.015475938096642494,9.893950462341309,-3.486841160338372e-05,0.000284184847259894,0.0008424876141361892
4310.829761841,2.9016902446746826,-0.0026997271925210953,9.590730667114258,2.380341356911231e-06,0.007300044875591993,0.0008031384204514325
4310.879761841,-0.7431211471557617,0.00072913384065032,9.625068664550781,-8.805263860267587e-06,0.011271750554442406,0.0007354303379543126
4310.929761842,0.453598290681839,0.003461104817688465,9.877120018005371,1.8107737560058013e-05,0.004790227860212326,0.000771244172938168
4310.979761843,1.061342716217041,0.003099291119724512,9.894571304321289,-1.4111519703874364e-06,0.004495860077440739,0.0007397870649583638
4311.029761844,2.6211254596710205,-0.021522775292396545,9.929884910583496,-0.00010981986270053312,-0.0019273675279691815,0.00013313845556695014
4311.079761844,2.0904572010040283,-0.025681832805275917,9.794339179992676,-3.517973891575821e-05,0.004208406433463097,-0.00017455250781495124
4311.129761845,0.1585679054260254,-0.011624040082097054,9.731505393981934,-1.1775310667871963e-05,0.002842859597876668,-0.0002957464021164924
4311.179761846,0.8379232287406921,-0.0064573632553219795,9.875972747802734,-3.815316631516907e-06,-0.006905757822096348,-0.00035016037872992456
4311.229761847,12.15786361694336,-0.005193840712308884,10.387022972106934,-1.2547570804599673e-07,-0.0218361746519804,-0.0003677751519717276
4311.279761847,12.996588706970215,0.007930390536785126,9.817160606384277,5.5218173656612635e-05,-0.017369145527482033,-8.009030716493726e-05
4311.329761848,10.932357788085938,0.008417148143053055,9.582186698913574,2.7498101189848967e-05,-0.010687624104321003,-3.2049349101725966e-05
4311.379761849,8.745064735412598,0.004341969732195139,9.554271697998047,1.3150249287718907e-05,-0.00249097659252584,9.055018745129928e-05
4311.42976185,6.154353618621826,0.0003176066093146801,9.56689453125,3.7520835576287936e-06,0.0032665038015693426,2.3806802346371114e-05
4311.47976185,4.702472686767578,0.0006864024326205254,9.697054862976074,7.880953489802778e-08,0.005433747079223394,2.5163477403111756e-05
4311.529761851,5.250931739807129,0.0012627160176634789,9.819146156311035,9.999334906751756e-07,0.0029179563280194998,3.800735794357024e-05
4311.579761852,5.289461612701416,0.00025701289996504784,9.822708129882812,1.1548067959665786e-06,0.0030663369689136744,3.494120028335601e-05
4311.629761853,5.638683795928955,0.00010638870298862457,9.834468841552734,1.4624597497459035e-06,0.0007974121836014092,4.3300966353854164e-05
4311.679761853,5.618067264556885,0.0007098126225173473,9.810463905334473,3.006948645634111e-07,0.0013020610203966498,3.92359979741741e-05
4311.729761854,3.224839687347412,0.0003935880959033966,9.661744117736816,4.610874384525232e-07,0.006212420761585236,8.862820686772466e-05
4311.779761855,-0.4106082320213318,-0.0012174545554444194,9.648344993591309,-1.1963020369876176e-06,0.015014068223536015,1.2025018804706633e-05
4311.829761856,2.5481619834899902,0.0007679879199713469,10.022509574890137,-1.225603227794636e-06,-0.003921606577932835,3.361464769113809e-05
4311.879761856,8.872237205505371,0.0009308634325861931,10.137063980102539,5.702381713490468e-07,-0.008358153514564037,5.399894143920392e-05
4311.929761857,7.8048882484436035,0.0010153064504265785,9.773301124572754,2.0389109067764366e-06,-0.005812990944832563,5.513363430509344e-05
4311.979761858,6.6064982414245605,3.0263327062129974e-05,9.693009376525879,9.825183724387898e-07,-0.0024239858612418175,5.332750515663065e-05
4312.029761858,5.6969404220581055,0.0007520436774939299,9.707130432128906,6.437120987357048e-07,6.824628508184105e-05,4.7332669055322185e-05
4312.079761859,5.066529273986816,0.0002074195072054863,9.740543365478516,-2.3387883629766293e-08,0.0015348121523857117,4.555918349069543e-05
4312.12976186,4.635636806488037,-8.135568350553513e-05,9.769282341003418,8.180545592040289e-07,0.0022020796313881874,3.97003059333656e-05
4312.179761861,4.354542255401611,0.0010272432118654251,9.788416862487793,-8.9600268893264e-07,0.0023697989527136087,4.0807306504575536e-05
4312.229761861,4.053281307220459,0.0005653013940900564,9.792974472045898,-1.2755880334225367e-06,0.0029787144158035517,3.3567532227607444e-05
4312.279761862,2.851008653640747,-0.00015592016279697418,9.748333930969238,-2.4053299512161175e-06,0.005643940530717373,3.166224269079976e-05
4312.329761863,0.897368848323822,-0.0002060693223029375,9.720991134643555,-1.0813860171765555e-06,0.008311797864735126,-1.0701958672143519e-05
4312.379761864,-0.5370007753372192,0.0014719720929861069,9.758770942687988,-1.6440799299743958e-06,0.009409389458596706,0.00011126414028694853
4312.429761864,-1.4415054321289062,-0.003406033618375659,9.804221153259277,-6.666283297818154e-06,0.009066633880138397,-0.00046492801629938185
4312.479761865,-2.2459840774536133,0.008192027918994427,9.81607723236084,-2.275526867379085e-06,0.009545947425067425,0.0013713693479076028
4312.529761866,-3.5607340335845947,-0.015436082147061825,9.792699813842773,-1.0800122254295275e-05,0.009553211741149426,-0.0015254513127729297
4312.579761867,-4.995860576629639,0.015034070238471031,9.784278869628906,-5.640614290314261e-06,0.010963392443954945,0.0006709755398333073
4312.629761867,-5.420429229736328,-0.008838161826133728,9.840588569641113,4.256326064933091e-06,0.00789202842861414,-0.00015725725097581744
4312.679761868,-4.503296375274658,0.0029986784793436527,9.912878036499023,5.29071348864818e-06,0.005111759062856436,5.845613941346528e-06
4312.729761869,-3.144035577774048,-0.000356210395693779,9.930724143981934,2.5160804852930596e-06,-0.0012092835968360305,-7.71632585383486e-06
4312.77976187,-5.546489238739014,0.0003219703212380409,9.668920516967773,-9.765840331965592e-07,0.010183305479586124,-3.708690928760916e-05
4312.82976187,-9.521528244018555,-0.0012410241179168224,9.648175239562988,-2.2502304091176484e-06,0.009671980515122414,-9.253462485503405e-05
4312.879761871,-7.605391979217529,0.0015278561040759087,9.906810760498047,-8.74146462592762e-06,0.003995942417532206,0.00023785459052305669
4312.929761872,-5.916435241699219,-0.0035757767036557198,9.934144973754883,-3.768389262859273e-07,0.00127932068426162,-0.00018695578910410404
4312.979761873,-4.605546474456787,0.002343148924410343,9.907696723937988,-2.9153329705877695e-06,-0.003500155871734023,-3.8093927287263796e-05
4313.029761873,-3.7136425971984863,-0.001225823536515236,9.859955787658691,-1.8669379642233253e-06,-0.0036980081349611282,-4.124383121961728e-05
4313.079761874,-2.020552396774292,0.0005194724071770906,9.88965129852295,-1.205215994559694e-06,-0.008108753710985184,-2.296964157721959e-05
4313.129761875,-0.6165205836296082,-0.0009970534592866898,9.858902931213379,-6.225382094271481e-07,-0.007931698113679886,-1.7174948879983276e-05
4313.179761876,1.0082807540893555,1.7356418538838625e-05,9.862378120422363,2.6306515792384744e-06,-0.010811100713908672,2.026333049798268e-06
4313.229761876,1.993233561515808,0.0008007779251784086,9.818329811096191,2.6779187010106398e-06,-0.009401977062225342,6.587606549146585e-06
4313.279761877,3.208306312561035,-0.0004932056181132793,9.820789337158203,3.2176858439925127e-06,-0.010847046039998531,2.2349659047904424e-05
4313.329761878,3.853008508682251,0.0002838789951056242,9.786551475524902,2.5021342935360735e-06,-0.008769730105996132,2.375485564698465e-05
4313.379761879,4.657462120056152,0.0008930482435971498,9.791064262390137,2.934930535047897e-06,-0.009224929846823215,3.5244014725321904e-05
4313.429761879,3.419485092163086,-0.000405158381909132,9.665322303771973,3.1344889066531323e-06,0.0008778321207500994,6.442573521781014e-06
4313.47976188,0.2885321378707886,0.00021309191652107984,9.62131118774414,1.0334993021388073e-06,0.002378104953095317,1.2955064448760822e-05
4313.529761881,1.0884383916854858,-0.00018762529361993074,9.847821235656738,4.899534360447433e-07,-0.006038856226950884,2.3607004550285637e-05
4313.579761882,8.324305534362793,0.001510213129222393,10.147732734680176,2.409851731499657e-06,-0.012051809579133987,4.744369289255701e-05
4313.629761882,7.788952350616455,-0.00032214168459177017,9.779703140258789,3.1129197850532364e-06,-0.009131169877946377,5.446372233564034e-05
